OrderID,Product Name,,Category,Price,Quantity,OrderDate
1046,"Global Stack Chair without Arms, Black",,Furniture,254.6,14,2013-04-25
1047,Cisco Unified IP Phone 7945G VoIP phone,,Technology,1363.96,5,2014-12-11
1048,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",,Furniture,102.36,3,2014-12-11
1049,Plantronics HL10 Handset Lifter,,Technology,1113.5,12,2014-12-11
1050,Logitech Wireless Performance Mouse MX for PC and Mac,,Technology,99.99,1,2013-09-18
1051,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,,Furniture,168.46,2,2013-09-18
1052,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",,Office Supplies,6.72,2,2013-07-09
1053,"Howard Miller 12"" Round Wall Clock",,Furniture,282.89,9,2013-07-09
1054,DIXON Ticonderoga Erasable Checking Pencils,,Office Supplies,11.16,2,2011-11-17
1055,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,,Furniture,108.4,2,2011-11-17
1056,GBC Prestige Therm-A-Bind Covers,,Office Supplies,82.34,3,2011-11-17
1057,Avery Round Ring Poly Binders,,Office Supplies,9.09,4,2012-12-27
1058,Avery Hole Reinforcements,,Office Supplies,19.94,4,2012-02-09
1059,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",,Office Supplies,65.57,2,2014-05-09
1060,Stockwell Gold Paper Clips,,Office Supplies,4.42,3,2012-12-13
1061,Global Deluxe Steno Chair,,Furniture,107.77,2,2012-12-13
1062,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,,Office Supplies,45.22,3,2012-12-13
1063,"Super Bands, 12/Pack",,Office Supplies,10.42,7,2012-12-13
1064,Crayola Colored Pencils,,Office Supplies,7.87,3,2011-12-26
1065,Plantronics 81402,,Technology,118.78,3,2011-12-26
1066,Assorted Color Push Pins,,Office Supplies,1.45,1,2012-05-23
1067,"GBC Velobind Prepunched Cover Sets, Regency Series",,Office Supplies,55.47,5,2012-05-23
1068,"Global Value Mid-Back Manager's Chair, Gray",,Furniture,194.85,4,2014-11-17
1069,Staple remover,,Office Supplies,1.74,1,2011-09-27
1070,GBC Premium Transparent Covers with Diagonal Lined Pattern,,Office Supplies,25.18,4,2011-09-27
1071,Newell 333,,Office Supplies,19.46,7,2012-09-11
1072,Xerox 1881,,Office Supplies,29.47,3,2012-09-11
1073,3M Organizer Strips,,Office Supplies,8.64,2,2014-08-22
1074,Avery Durable Slant Ring Binders With Label Holder,,Office Supplies,6.27,5,2014-08-22
1075,Round Ring Binders,,Office Supplies,4.37,7,2014-08-22
1076,Micropad Numeric Keypads,,Technology,31.98,2,2014-08-22
1077,Newell 328,,Office Supplies,40.88,7,2014-08-22
1078,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,,Office Supplies,119.96,2,2014-08-22
1079,Sterilite Officeware Hinged File Box,,Office Supplies,31.44,3,2014-08-22
1080,Avery Printable Repositionable Plastic Tabs,,Office Supplies,6.88,1,2012-08-13
1081,Easy-staple paper,,Office Supplies,19.92,4,2013-08-18
1082,"Global High-Back Leather Tilter, Burgundy",,Furniture,1106.91,9,2011-09-23
1083,Chromcraft Round Conference Tables,,Furniture,836.59,8,2011-09-23
1084,Easy-staple paper,,Office Supplies,26.38,1,2011-02-01
1085,Adjustable Depth Letter/Legal Cart,,Office Supplies,362.92,2,2012-11-21
1086,Ativa V4110MDD Micro-Cut Shredder,,Technology,4899.93,7,2012-11-21
1087,Xerox 224,,Office Supplies,6.48,1,2014-09-24
1088,Nokia Lumia 521 (T-Mobile),,Technology,71.98,3,2014-09-24
1089,Avery 488,,Office Supplies,3.15,1,2011-08-09
1090,Telescoping Adjustable Floor Lamp,,Furniture,31.98,2,2011-08-09
1091,Innergie mMini Combo Duo USB Travel Charging Kit,,Technology,71.98,2,2012-10-17
1092,Stanley Contemporary Battery Pencil Sharpeners,,Office Supplies,120.15,9,2013-09-21
1093,AT&T 1080 Corded phone,,Technology,219.18,2,2013-09-21
1094,Xerox 1950,,Office Supplies,28.9,5,2013-09-21
1095,Kensington 7 Outlet MasterPiece Power Center,,Office Supplies,355.96,2,2013-09-21
1096,"Fellowes Mobile File Cart, Black",,Office Supplies,348.21,7,2013-09-21
1097,GBC Recycled VeloBinder Covers,,Office Supplies,35.78,7,2012-04-27
1098,Hon 4060 Series Tables,,Furniture,447.84,5,2012-04-27
1099,Newell 326,,Office Supplies,7.04,4,2013-05-29
1100,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",,Furniture,8.73,3,2013-05-29
1101,Logitech ClearChat Comfort/USB Headset H390,,Technology,29.29,1,2013-05-29
1102,Newell 346,,Office Supplies,8.64,3,2013-05-29
1103,Avery Non-Stick Binders,,Office Supplies,2.69,3,2013-05-29
1104,UniKeep View Case Binders,,Office Supplies,2.93,3,2014-12-09
1105,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",,Office Supplies,22.92,3,2014-12-09
1106,"Tennsco Lockers, Gray",,Office Supplies,100.7,6,2014-12-09
1107,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",,Furniture,2.33,2,2014-12-06
1108,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",,Office Supplies,10.78,5,2014-12-06
1109,Staples,,Office Supplies,58.37,12,2012-11-29
1110,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",,Office Supplies,40.97,3,2013-10-08
1111,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,,Technology,71.96,5,2011-09-08
1112,Xerox 1905,,Office Supplies,10.37,2,2011-09-08
1113,Avery Hidden Tab Dividers for Binding Systems,,Office Supplies,1.19,2,2011-09-08
1114,Binding Machine Supplies,,Office Supplies,46.67,2,2013-12-02
1115,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",,Furniture,119.83,1,2011-08-31
1116,Logitech Illuminated - Keyboard,,Technology,119.98,2,2013-12-09
1117,Self-Adhesive Removable Labels,,Office Supplies,6.3,2,2013-12-09
1118,Xerox 1908,,Office Supplies,279.9,5,2013-12-09
1119,Logitech G19 Programmable Gaming Keyboard,,Technology,619.95,5,2013-08-09
1120,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",,Office Supplies,4.36,2,2013-08-09
1121,Security-Tint Envelopes,,Office Supplies,15.28,2,2013-08-09
1122,Apple iPhone 5C,,Technology,699.93,7,2012-04-10
1123,Newell 351,,Office Supplies,22.96,7,2013-09-06
1124,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",,Furniture,38.6,4,2013-06-25
1125,Newell 327,,Office Supplies,6.63,3,2011-04-18
1126,Staple envelope,,Office Supplies,23.34,3,2011-04-18
1127,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,,Furniture,1067.94,3,2011-04-18
1128,50 Colored Long Pencils,,Office Supplies,10.16,1,2011-04-18
1129,Brown Kraft Recycled Envelopes,,Office Supplies,101.88,6,2011-03-23
1130,KI Adjustable-Height Table,,Furniture,343.92,4,2011-03-23
1131,Xerox 1945,,Office Supplies,40.99,1,2014-12-02
1132,Globe Weis Peel & Seel First Class Envelopes,,Office Supplies,63.9,5,2014-12-02
1133,Xerox 216,,Office Supplies,19.44,3,2014-11-08
1134,"Eldon Base for stackable storage shelf, platinum",,Office Supplies,124.61,4,2014-11-08
1135,Avery 502,,Office Supplies,7.56,3,2013-07-04
1136,Steel Personal Filing/Posting Tote,,Office Supplies,85.22,3,2013-07-04
1137,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",,Office Supplies,287.52,8,2014-07-04
1138,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,,Office Supplies,37.68,2,2014-07-04
1139,Xerox 1896,,Office Supplies,19.98,2,2014-07-04
1140,Newell 332,,Office Supplies,20.58,7,2014-07-04
1141,Cardinal Slant-D Ring Binders,,Office Supplies,17.38,2,2013-06-08
1142,Luxo Professional Combination Clamp-On Lamps,,Furniture,204.6,2,2013-06-08
1143,Stockwell Push Pins,,Office Supplies,8.72,4,2014-09-04
1144,Xerox 223,,Office Supplies,6.48,1,2014-06-27
1145,Star Micronics TSP800 TSP847IIU Receipt Printer,,Technology,686.32,2,2014-09-05
1146,"Fellowes Mobile File Cart, Black",,Office Supplies,62.18,1,2014-09-05
1147,Hoover Shoulder Vac Commercial Portable Vacuum,,Office Supplies,644.08,2,2014-09-05
1148,Staples,,Office Supplies,5.84,2,2014-05-20
1149,Acco Expandable Hanging Binders,,Office Supplies,12.76,2,2014-05-20
1150,Shocksock Galaxy S4 Armband,,Technology,10.95,1,2014-05-20
1151,Brother DCP1000 Digital 3 in 1 Multifunction Machine,,Technology,599.98,2,2014-05-20
1152,"Eldon Regeneration Recycled Desk Accessories, Smoke",,Furniture,8.35,6,2011-08-09
1153,"Crayola Anti Dust Chalk, 12/Pack",,Office Supplies,3.64,2,2014-05-04
1154,Lock-Up Easel 'Spel-Binder',,Office Supplies,159.77,7,2014-05-04
1155,"SAFCO Commercial Wire Shelving, 72h",,Office Supplies,122.48,2,2011-12-20
1156,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",,Furniture,2244.48,7,2011-12-20
1157,Wilson Jones Century Plastic Molded Ring Binders,,Office Supplies,62.31,3,2011-12-20
1158,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",,Furniture,455.1,2,2011-12-20
1159,Hon Deluxe Fabric Upholstered Stacking Chairs,,Furniture,195.18,1,2011-07-25
1160,"Belkin 325VA UPS Surge Protector, 6'",,Office Supplies,362.94,3,2011-07-25
1161,Avery Binding System Hidden Tab Executive Style Index Sets,,Office Supplies,11.54,2,2013-07-19
1162,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",,Office Supplies,53.94,3,2011-12-08
1163,PowerGen Dual USB Car Charger,,Technology,9.99,1,2011-12-08
1164,Ibico Laser Imprintable Binding System Covers,,Office Supplies,125.76,3,2011-12-08
1165,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",,Office Supplies,25.32,5,2011-12-08
1166,Fellowes Binding Cases,,Office Supplies,46.8,4,2011-12-08
1167,Logitech K350 2.4Ghz Wireless Keyboard,,Technology,447.93,9,2011-12-08
1168,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",,Furniture,109.48,2,2011-12-08
1169,Safco Industrial Wire Shelving System,,Office Supplies,272.94,3,2011-12-08
1170,Xerox 1996,,Office Supplies,19.44,3,2012-12-05
1171,Iris Project Case,,Office Supplies,31.92,4,2013-12-14
1172,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",,Office Supplies,22.38,2,2014-06-03
1173,ACCOHIDE Binder by Acco,,Office Supplies,16.52,5,2014-06-03
1174,GBC Instant Report Kit,,Office Supplies,5.18,4,2012-10-30
1175,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",,Office Supplies,50.11,6,2012-10-30
1176,Acme Forged Steel Scissors with Black Enamel Handles,,Office Supplies,27.93,3,2012-10-30
1177,Staple-on labels,,Office Supplies,11.56,4,2012-10-30
1178,Harbour Creations Steel Folding Chair,,Furniture,172.5,2,2012-11-19
1179,JBL Micro Wireless Portable Bluetooth Speaker,,Technology,179.97,3,2011-09-13
1180,Plantronics S12 Corded Telephone Headset System,,Technology,258.7,3,2014-10-16
1181,Wireless Extenders zBoost YX545 SOHO Signal Booster,,Technology,1322.93,7,2014-10-16
1182,"OIC #2 Pencils, Medium Soft",,Office Supplies,3.76,2,2014-04-22
1183,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",,Office Supplies,21.74,1,2014-04-22
1184,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,,Technology,7.92,5,2011-12-08
1185,Peel & Stick Add-On Corner Pockets,,Office Supplies,12.1,7,2011-12-08
1186,"Carina 42""Hx23 3/4""W Media Storage Unit",,Office Supplies,485.88,6,2011-12-30
1187,Xerox 220,,Office Supplies,25.92,4,2013-12-27
1188,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",,Office Supplies,197.58,2,2014-08-28
1189,Kensington 6 Outlet Guardian Standard Surge Protector,,Office Supplies,81.92,4,2014-08-28
1190,Toshiba IPT2010-SD IP Telephone,,Technology,889.54,8,2014-08-28
1191,GuestStacker Chair with Chrome Finish Legs,,Furniture,892.22,3,2014-08-28
1192,Xerox 1908,,Office Supplies,223.92,4,2014-08-28
1193,Xerox 1924,,Office Supplies,23.12,4,2014-08-28
1194,Xerox 21,,Office Supplies,15.55,3,2014-08-28
1195,Ultra Door Push Plate,,Furniture,15.71,4,2014-08-28
1196,"Decoflex Hanging Personal Folder File, Blue",,Office Supplies,24.67,2,2012-09-18
1197,"Tenex ""The Solids"" Textured Chair Mats",,Furniture,55.97,1,2012-09-18
1198,Kensington Orbit Wireless Mobile Trackball for PC and Mac,,Technology,431.93,9,2012-09-18
1199,Global Chrome Stack Chair,,Furniture,95.98,4,2013-12-18
1200,GBC DocuBind P400 Electric Binding System,,Office Supplies,1088.79,4,2012-05-03
1201,Hon GuestStacker Chair,,Furniture,544.01,3,2013-11-01
1202,Round Ring Binders,,Office Supplies,1.87,3,2011-07-05
1203,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,,Furniture,854.35,3,2011-01-28
1204,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",,Office Supplies,593.57,2,2011-01-28
1205,"Fellowes Strictly Business Drawer File, Letter/Legal Size",,Office Supplies,338.04,3,2011-01-28
1206,Nortel Networks T7316 E Nt8 B27,,Technology,271.96,5,2011-04-08
1207,"Personal Folder Holder, Ebony",,Office Supplies,11.21,1,2011-04-08
1208,Acco Hanging Data Binders,,Office Supplies,9.14,3,2011-07-26
1209,Ideal Clamps,,Office Supplies,14.07,7,2011-07-26
1210,Newell 315,,Office Supplies,41.86,7,2011-07-26
1211,Pressboard Data Binders by Wilson Jones,,Office Supplies,8.54,2,2011-07-26
1212,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,,Furniture,579.14,4,2011-10-28
1213,Global Low Back Tilter Chair,,Furniture,141.37,2,2011-10-28
1214,Wilson Jones Standard D-Ring Binders,,Office Supplies,3.04,2,2011-10-28
1215,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",,Office Supplies,4.5,1,2011-10-28
1216,"Quartet Omega Colored Chalk, 12/Pack",,Office Supplies,4.67,1,2011-10-28
1217,Microsoft Sculpt Comfort Mouse,,Technology,95.88,3,2014-06-07
1218,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",,Furniture,17.02,2,2014-06-07
1219,Plantronics S12 Corded Telephone Headset System,,Technology,258.7,3,2011-12-20
1220,Samsung Galaxy Note 2,,Technology,1931.96,7,2014-10-18
1221,Fellowes Super Stor/Drawer,,Office Supplies,249.75,9,2011-07-27
1222,GE DSL Phone Line Filter,,Technology,255.94,8,2012-10-23
1223,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",,Furniture,113.79,3,2012-10-23
1224,Enermax Aurora Lite Keyboard,,Technology,78.15,1,2012-10-23
1225,Peel & Stick Add-On Corner Pockets,,Office Supplies,1.73,1,2012-10-23
1226,Easy-staple paper,,Office Supplies,40.56,4,2012-10-23
1227,Carina Media Storage Towers in Natural & Black,,Office Supplies,182.94,3,2012-10-23
1228,Fellowes Econo/Stor Drawers,,Office Supplies,193.86,2,2012-06-15
1229,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",,Office Supplies,15.28,2,2012-06-15
1230,Dax Clear Box Frame,,Furniture,8.73,1,2012-06-15
1231,SANFORD Liquid Accent Tank-Style Highlighters,,Office Supplies,5.68,2,2012-06-15
1232,Design Ebony Sketching Pencil,,Office Supplies,2.78,2,2013-11-25
1233,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",,Office Supplies,79.96,2,2013-11-25
1234,Canon Imageclass D680 Copier / Fax,,Technology,839.99,2,2013-11-25
1235,24-Hour Round Wall Clock,,Furniture,47.95,3,2012-10-02
1236,Large Capacity Hanging Post Binders,,Office Supplies,37.43,5,2014-07-19
1237,Eldon Radial Chair Mat for Low to Medium Pile Carpets,,Furniture,63.97,2,2014-07-19
1238,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",,Furniture,165.05,3,2014-07-19
1239,"Eldon Image Series Desk Accessories, Ebony",,Furniture,12.35,1,2014-07-19
1240,Sanford 52201 APSCO Electric Pencil Sharpener,,Office Supplies,40.97,1,2014-07-19
1241,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",,Office Supplies,22.96,2,2011-09-17
1242,Samsung Replacement EH64AVFWE Premium Headset,,Technology,22,4,2011-09-17
1243,GBC DocuBind P100 Manual Binding Machine,,Office Supplies,398.35,3,2011-09-17
1244,Advantus Push Pins,,Office Supplies,8.72,4,2011-09-17
1245,Fashion Color Clasp Envelopes,,Office Supplies,48.69,9,2014-09-03
1246,Hon Non-Folding Utility Tables,,Furniture,764.69,6,2014-09-03
1247,Bretford Rectangular Conference Table Tops,,Furniture,3610.85,12,2014-09-03
1248,Bestar Classic Bookcase,,Furniture,254.97,3,2013-05-17
1249,Staples in misc. colors,,Office Supplies,38.82,6,2013-03-02
1250,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,,Furniture,1141.94,9,2013-06-27
1251,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,,Office Supplies,1704.56,13,2014-02-20
1252,Sanford Pocket Accent Highlighters,,Office Supplies,3.2,2,2014-02-20
1253,Mitel MiVoice 5330e IP Phone,,Technology,1099.96,4,2013-05-21
1254,Newell 337,,Office Supplies,5.25,2,2011-11-22
1255,Cisco SPA525G2 IP Phone - Wireless,,Technology,35.91,3,2014-10-03
1256,Westinghouse Clip-On Gooseneck Lamps,,Furniture,6.7,1,2014-10-03
1257,Howard Miller Distant Time Traveler Alarm Clock,,Furniture,43.87,2,2014-12-16
1258,GBC Linen Binding Covers,,Office Supplies,27.88,3,2013-07-08
1259,Tennsco Double-Tier Lockers,,Office Supplies,540.05,3,2013-07-08
1260,Microsoft Sculpt Comfort Mouse,,Technology,255.68,8,2013-07-08
1261,Wilson SignalBoost 841262 DB PRO Amplifier Kit,,Technology,863.88,3,2013-04-18
1262,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",,Office Supplies,17.62,4,2011-10-11
1263,Wilson Jones Active Use Binders,,Office Supplies,17.47,3,2011-10-11
1264,Plantronics Cordless Phone Headset with In-line Volume - M214C,,Technology,69.9,2,2012-12-18
1265,Westinghouse Clip-On Gooseneck Lamps,,Furniture,41.85,5,2014-01-02
1266,Pencil and Crayon Sharpener,,Office Supplies,6.57,3,2014-10-28
1267,Letter Size Cart,,Office Supplies,142.86,1,2014-10-28
1268,"Global Value Mid-Back Manager's Chair, Gray",,Furniture,292.27,6,2013-09-27
1269,Aluminum Document Frame,,Furniture,29.33,3,2013-09-27
1270,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",,Office Supplies,12.48,2,2013-09-27
1271,Fellowes Bankers Box Stor/Drawer Steel Plus,,Office Supplies,102.34,4,2011-12-29
1272,Kensington 4 Outlet MasterPiece Compact Power Control Center,,Office Supplies,48.79,3,2011-12-29
1273,"Performers Binder/Pad Holder, Black",,Office Supplies,44.85,8,2011-12-29
1274,Xerox 212,,Office Supplies,10.37,2,2011-12-29
1275,Office Star Flex Back Scooter Chair with White Frame,,Furniture,388.43,5,2011-12-29
1276,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),,Office Supplies,14.35,3,2011-12-29
1277,Logitech G13 Programmable Gameboard with LCD Display,,Technology,63.99,1,2011-12-29
1278,Panasonic KP-380BK Classic Electric Pencil Sharpener,,Office Supplies,86.35,3,2012-06-25
1279,Memorex Froggy Flash Drive 4 GB,,Technology,32.97,3,2012-11-20
1280,"Maxell 74 Minute CD-R Spindle, 50/Pack",,Technology,83.88,4,2012-11-20
1281,Geemarc AmpliPOWER60,,Technology,278.4,3,2012-09-17
1282,Avery 48,,Office Supplies,15.12,3,2013-09-26
1283,Avery Arch Ring Binders,,Office Supplies,17.43,1,2013-09-26
1284,Xerox 1915,,Office Supplies,251.64,3,2014-09-08
1285,Avery Reinforcements for Hole-Punch Pages,,Office Supplies,2.77,7,2013-08-05
1286,Woodgrain Magazine Files by Perma,,Office Supplies,14.9,5,2013-08-05
1287,Colorific Watercolor Pencils,,Office Supplies,15.48,3,2013-08-05
1288,Luxo Economy Swing Arm Lamp,,Furniture,39.88,2,2014-08-08
1289,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",,Office Supplies,12.19,4,2014-08-08
1290,BIC Liqua Brite Liner,,Office Supplies,20.82,3,2013-11-25
1291,"ACCOHIDE 3-Ring Binder, Blue, 1""",,Office Supplies,13.22,4,2012-11-24
1292,Xerox 1996,,Office Supplies,32.4,5,2012-11-24
1293,Fiskars Softgrip Scissors,,Office Supplies,32.94,3,2012-11-24
1294,Xerox 1973,,Office Supplies,114.2,5,2012-11-24
1295,Avery 511,,Office Supplies,3.08,1,2014-05-12
1296,Kensington 4 Outlet MasterPiece Compact Power Control Center,,Office Supplies,845.73,13,2014-05-12
1297,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",,Office Supplies,13.9,2,2014-05-12
1298,GBC Binding covers,,Office Supplies,20.72,2,2012-03-29
1299,Motorola HK250 Universal Bluetooth Headset,,Technology,114.95,5,2014-10-03
1300,"Tenex Personal Project File with Scoop Front Design, Black",,Office Supplies,26.96,2,2014-10-03
1301,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",,Furniture,572.76,6,2014-01-31
